scope,threshold,min_run_windows,rows,accuracy,precision_walking,recall_walking,f1_walking,tn,fp,fn,tp
new_patient,0.45,2,432,0.6481481481481481,0.0,0.0,0.0,280,152,0,0
new_patient,0.45,3,432,0.6990740740740741,0.0,0.0,0.0,302,130,0,0
new_patient,0.45,4,432,0.7407407407407407,0.0,0.0,0.0,320,112,0,0
new_patient,0.45,5,432,0.7592592592592593,0.0,0.0,0.0,328,104,0,0
new_patient,0.45,6,432,0.7824074074074074,0.0,0.0,0.0,338,94,0,0
new_patient,0.45,7,432,0.7824074074074074,0.0,0.0,0.0,338,94,0,0
new_patient,0.45,8,432,0.7824074074074074,0.0,0.0,0.0,338,94,0,0
new_patient,0.5,1,432,0.6273148148148148,0.0,0.0,0.0,271,161,0,0
new_patient,0.5,2,432,0.7129629629629629,0.0,0.0,0.0,308,124,0,0
new_patient,0.5,3,432,0.7453703703703703,0.0,0.0,0.0,322,110,0,0
new_patient,0.5,4,432,0.7662037037037037,0.0,0.0,0.0,331,101,0,0
new_patient,0.5,5,432,0.7847222222222222,0.0,0.0,0.0,339,93,0,0
new_patient,0.5,6,432,0.7847222222222222,0.0,0.0,0.0,339,93,0,0
new_patient,0.5,7,432,0.7847222222222222,0.0,0.0,0.0,339,93,0,0
new_patient,0.5,8,432,0.7847222222222222,0.0,0.0,0.0,339,93,0,0
new_patient,0.55,1,432,0.6875,0.0,0.0,0.0,297,135,0,0
new_patient,0.55,2,432,0.7476851851851852,0.0,0.0,0.0,323,109,0,0
new_patient,0.55,3,432,0.7569444444444444,0.0,0.0,0.0,327,105,0,0
new_patient,0.55,4,432,0.7708333333333334,0.0,0.0,0.0,333,99,0,0
new_patient,0.55,5,432,0.7893518518518519,0.0,0.0,0.0,341,91,0,0
new_patient,0.55,6,432,0.7893518518518519,0.0,0.0,0.0,341,91,0,0
new_patient,0.55,7,432,0.7893518518518519,0.0,0.0,0.0,341,91,0,0
new_patient,0.55,8,432,0.7893518518518519,0.0,0.0,0.0,341,91,0,0
new_patient,0.6,1,432,0.7384259259259259,0.0,0.0,0.0,319,113,0,0
new_patient,0.6,2,432,0.7800925925925926,0.0,0.0,0.0,337,95,0,0
new_patient,0.6,3,432,0.7847222222222222,0.0,0.0,0.0,339,93,0,0
new_patient,0.6,4,432,0.8125,0.0,0.0,0.0,351,81,0,0
new_patient,0.6,5,432,0.8125,0.0,0.0,0.0,351,81,0,0
new_patient,0.6,6,432,0.8240740740740741,0.0,0.0,0.0,356,76,0,0
new_patient,0.6,7,432,0.8379629629629629,0.0,0.0,0.0,362,70,0,0
new_patient,0.6,8,432,0.8379629629629629,0.0,0.0,0.0,362,70,0,0
new_patient,0.7,1,432,0.8425925925925926,0.0,0.0,0.0,364,68,0,0
new_patient,0.7,2,432,0.8634259259259259,0.0,0.0,0.0,373,59,0,0
new_patient,0.7,3,432,0.8865740740740741,0.0,0.0,0.0,383,49,0,0
new_patient,0.7,4,432,0.8935185185185185,0.0,0.0,0.0,386,46,0,0
new_patient,0.7,5,432,0.9120370370370371,0.0,0.0,0.0,394,38,0,0
new_patient,0.7,6,432,0.9236111111111112,0.0,0.0,0.0,399,33,0,0
new_patient,0.7,7,432,0.9236111111111112,0.0,0.0,0.0,399,33,0,0
new_patient,0.7,8,432,0.9398148148148148,0.0,0.0,0.0,406,26,0,0
new_patient,0.8,1,432,0.9513888888888888,0.0,0.0,0.0,411,21,0,0
new_patient,0.8,2,432,0.9768518518518519,0.0,0.0,0.0,422,10,0,0
new_patient,0.8,3,432,0.9768518518518519,0.0,0.0,0.0,422,10,0,0
new_patient,0.8,4,432,0.9907407407407407,0.0,0.0,0.0,428,4,0,0
new_patient,0.8,5,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.8,6,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.8,7,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.8,8,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,1,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,2,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,3,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,4,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,5,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,6,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,7,432,1.0,0.0,0.0,0.0,432,0,0,0
new_patient,0.9,8,432,1.0,0.0,0.0,0.0,432,0,0,0
